year,series,value,unit,source,method
1870,government_wealth_over_national_income_usa,-0.08504903968325583,ratio to national income,piketty_zucman2014,observed
1871,government_wealth_over_national_income_usa,-0.06172612365101965,ratio to national income,piketty_zucman2014,observed
1872,government_wealth_over_national_income_usa,-0.04239823083720695,ratio to national income,piketty_zucman2014,observed
1873,government_wealth_over_national_income_usa,-0.0373923006847981,ratio to national income,piketty_zucman2014,observed
1874,government_wealth_over_national_income_usa,-0.04406495531756627,ratio to national income,piketty_zucman2014,observed
1875,government_wealth_over_national_income_usa,-0.043338371825946964,ratio to national income,piketty_zucman2014,observed
1876,government_wealth_over_national_income_usa,-0.038300529537501904,ratio to national income,piketty_zucman2014,observed
1877,government_wealth_over_national_income_usa,-0.040083141235416564,ratio to national income,piketty_zucman2014,observed
1878,government_wealth_over_national_income_usa,-0.03769121717646179,ratio to national income,piketty_zucman2014,observed
1879,government_wealth_over_national_income_usa,-0.010434290131512813,ratio to national income,piketty_zucman2014,observed
1880,government_wealth_over_national_income_usa,0.03780926691936082,ratio to national income,piketty_zucman2014,observed
1881,government_wealth_over_national_income_usa,0.06654955751562242,ratio to national income,piketty_zucman2014,observed
1882,government_wealth_over_national_income_usa,0.10197194755332212,ratio to national income,piketty_zucman2014,observed
1883,government_wealth_over_national_income_usa,0.12043559117227937,ratio to national income,piketty_zucman2014,observed
1884,government_wealth_over_national_income_usa,0.1424179556912235,ratio to national income,piketty_zucman2014,observed
1885,government_wealth_over_national_income_usa,0.16351116382428282,ratio to national income,piketty_zucman2014,observed
1886,government_wealth_over_national_income_usa,0.1936555739008976,ratio to national income,piketty_zucman2014,observed
1887,government_wealth_over_national_income_usa,0.22302563285684873,ratio to national income,piketty_zucman2014,observed
1888,government_wealth_over_national_income_usa,0.2462995776236833,ratio to national income,piketty_zucman2014,observed
1889,government_wealth_over_national_income_usa,0.26192461701783476,ratio to national income,piketty_zucman2014,observed
1890,government_wealth_over_national_income_usa,0.2907284802965545,ratio to national income,piketty_zucman2014,observed
1891,government_wealth_over_national_income_usa,0.29497240718369994,ratio to national income,piketty_zucman2014,observed
1892,government_wealth_over_national_income_usa,0.2819991246543322,ratio to national income,piketty_zucman2014,observed
1893,government_wealth_over_national_income_usa,0.27367102390841963,ratio to national income,piketty_zucman2014,observed
1894,government_wealth_over_national_income_usa,0.2890277135012187,ratio to national income,piketty_zucman2014,observed
1895,government_wealth_over_national_income_usa,0.2645927314413283,ratio to national income,piketty_zucman2014,observed
1896,government_wealth_over_national_income_usa,0.2638436888270987,ratio to national income,piketty_zucman2014,observed
1897,government_wealth_over_national_income_usa,0.2535534458722143,ratio to national income,piketty_zucman2014,observed
1898,government_wealth_over_national_income_usa,0.26185468317441624,ratio to national income,piketty_zucman2014,observed
1899,government_wealth_over_national_income_usa,0.2336068960449857,ratio to national income,piketty_zucman2014,observed
1900,government_wealth_over_national_income_usa,0.23167318511496185,ratio to national income,piketty_zucman2014,observed
1901,government_wealth_over_national_income_usa,0.2336836700675216,ratio to national income,piketty_zucman2014,observed
1902,government_wealth_over_national_income_usa,0.2566810100137925,ratio to national income,piketty_zucman2014,observed
1903,government_wealth_over_national_income_usa,0.2665260306073183,ratio to national income,piketty_zucman2014,observed
1904,government_wealth_over_national_income_usa,0.27595038306911035,ratio to national income,piketty_zucman2014,observed
1905,government_wealth_over_national_income_usa,0.27462932592372197,ratio to national income,piketty_zucman2014,observed
1906,government_wealth_over_national_income_usa,0.2735079549180356,ratio to national income,piketty_zucman2014,observed
1907,government_wealth_over_national_income_usa,0.28397867291629153,ratio to national income,piketty_zucman2014,observed
1908,government_wealth_over_national_income_usa,0.32178603806720935,ratio to national income,piketty_zucman2014,observed
1909,government_wealth_over_national_income_usa,0.3069034907823762,ratio to national income,piketty_zucman2014,observed
1910,government_wealth_over_national_income_usa,0.3118439623060226,ratio to national income,piketty_zucman2014,observed
1911,government_wealth_over_national_income_usa,0.3172318509727085,ratio to national income,piketty_zucman2014,observed
1912,government_wealth_over_national_income_usa,0.3080925561100462,ratio to national income,piketty_zucman2014,observed
1913,government_wealth_over_national_income_usa,0.3515727947232698,ratio to national income,piketty_zucman2014,observed
1914,government_wealth_over_national_income_usa,0.47102694319381583,ratio to national income,piketty_zucman2014,observed
1915,government_wealth_over_national_income_usa,0.5292613032481466,ratio to national income,piketty_zucman2014,observed
1916,government_wealth_over_national_income_usa,0.47586589807018354,ratio to national income,piketty_zucman2014,observed
1917,government_wealth_over_national_income_usa,0.4116212654173435,ratio to national income,piketty_zucman2014,observed
1918,government_wealth_over_national_income_usa,0.22976102562488587,ratio to national income,piketty_zucman2014,observed
1919,government_wealth_over_national_income_usa,0.06423345274780745,ratio to national income,piketty_zucman2014,observed
1920,government_wealth_over_national_income_usa,0.11263085025113517,ratio to national income,piketty_zucman2014,observed
1921,government_wealth_over_national_income_usa,0.20870239073821317,ratio to national income,piketty_zucman2014,observed
1922,government_wealth_over_national_income_usa,0.2662964009871911,ratio to national income,piketty_zucman2014,observed
1923,government_wealth_over_national_income_usa,0.25675783906586336,ratio to national income,piketty_zucman2014,observed
1924,government_wealth_over_national_income_usa,0.27702535927360594,ratio to national income,piketty_zucman2014,observed
1925,government_wealth_over_national_income_usa,0.29655393307146555,ratio to national income,piketty_zucman2014,observed
1926,government_wealth_over_national_income_usa,0.3048434495547776,ratio to national income,piketty_zucman2014,observed
1927,government_wealth_over_national_income_usa,0.33095721430187863,ratio to national income,piketty_zucman2014,observed
1928,government_wealth_over_national_income_usa,0.3463009371636814,ratio to national income,piketty_zucman2014,observed
1929,government_wealth_over_national_income_usa,0.3418723962663097,ratio to national income,piketty_zucman2014,observed
1930,government_wealth_over_national_income_usa,0.40242317343378653,ratio to national income,piketty_zucman2014,observed
1931,government_wealth_over_national_income_usa,0.46332101914107093,ratio to national income,piketty_zucman2014,observed
1932,government_wealth_over_national_income_usa,0.5357151274053906,ratio to national income,piketty_zucman2014,observed
1933,government_wealth_over_national_income_usa,0.5944487739164493,ratio to national income,piketty_zucman2014,observed
1934,government_wealth_over_national_income_usa,0.5436234983164657,ratio to national income,piketty_zucman2014,observed
1935,government_wealth_over_national_income_usa,0.5321262825484434,ratio to national income,piketty_zucman2014,observed
1936,government_wealth_over_national_income_usa,0.48094035321362616,ratio to national income,piketty_zucman2014,observed
1937,government_wealth_over_national_income_usa,0.47485275813395533,ratio to national income,piketty_zucman2014,observed
1938,government_wealth_over_national_income_usa,0.5664512894968547,ratio to national income,piketty_zucman2014,observed
1939,government_wealth_over_national_income_usa,0.534730942510484,ratio to national income,piketty_zucman2014,observed
1940,government_wealth_over_national_income_usa,0.5372759695158048,ratio to national income,piketty_zucman2014,observed
1941,government_wealth_over_national_income_usa,0.5215484150629532,ratio to national income,piketty_zucman2014,observed
1942,government_wealth_over_national_income_usa,0.45307784760610925,ratio to national income,piketty_zucman2014,observed
1943,government_wealth_over_national_income_usa,0.22974118532446608,ratio to national income,piketty_zucman2014,observed
1944,government_wealth_over_national_income_usa,0.05463567060035346,ratio to national income,piketty_zucman2014,observed
1945,government_wealth_over_national_income_usa,0.05301594725058756,ratio to national income,piketty_zucman2014,observed
1946,government_wealth_over_national_income_usa,-0.026470292044310284,ratio to national income,piketty_zucman2014,observed
1947,government_wealth_over_national_income_usa,0.09404761904761916,ratio to national income,piketty_zucman2014,observed
1948,government_wealth_over_national_income_usa,0.17010305028854078,ratio to national income,piketty_zucman2014,observed
1949,government_wealth_over_national_income_usa,0.15360842105263162,ratio to national income,piketty_zucman2014,observed
1950,government_wealth_over_national_income_usa,0.14338006820765425,ratio to national income,piketty_zucman2014,observed
1951,government_wealth_over_national_income_usa,0.21371132323897313,ratio to national income,piketty_zucman2014,observed
1952,government_wealth_over_national_income_usa,0.24383597883597885,ratio to national income,piketty_zucman2014,observed
1953,government_wealth_over_national_income_usa,0.21942262256349654,ratio to national income,piketty_zucman2014,observed
1954,government_wealth_over_national_income_usa,0.22842190729258927,ratio to national income,piketty_zucman2014,observed
1955,government_wealth_over_national_income_usa,0.25624327956989246,ratio to national income,piketty_zucman2014,observed
1956,government_wealth_over_national_income_usa,0.3280362116991644,ratio to national income,piketty_zucman2014,observed
1957,government_wealth_over_national_income_usa,0.3856363416404549,ratio to national income,piketty_zucman2014,observed
1958,government_wealth_over_national_income_usa,0.41555341674687185,ratio to national income,piketty_zucman2014,observed
1959,government_wealth_over_national_income_usa,0.39980705622932733,ratio to national income,piketty_zucman2014,observed
1960,government_wealth_over_national_income_usa,0.411277840903696,ratio to national income,piketty_zucman2014,observed
1961,government_wealth_over_national_income_usa,0.43296850209962223,ratio to national income,piketty_zucman2014,observed
1962,government_wealth_over_national_income_usa,0.4411850070290778,ratio to national income,piketty_zucman2014,observed
1963,government_wealth_over_national_income_usa,0.4600503316975354,ratio to national income,piketty_zucman2014,observed
1964,government_wealth_over_national_income_usa,0.4669495424399289,ratio to national income,piketty_zucman2014,observed
1965,government_wealth_over_national_income_usa,0.47358626309041196,ratio to national income,piketty_zucman2014,observed
1966,government_wealth_over_national_income_usa,0.48829799967611776,ratio to national income,piketty_zucman2014,observed
1967,government_wealth_over_national_income_usa,0.5163137305594182,ratio to national income,piketty_zucman2014,observed
1968,government_wealth_over_national_income_usa,0.5229156802917915,ratio to national income,piketty_zucman2014,observed
1969,government_wealth_over_national_income_usa,0.5460489904194923,ratio to national income,piketty_zucman2014,observed
1970,government_wealth_over_national_income_usa,0.6125180390614038,ratio to national income,piketty_zucman2014,observed
1971,government_wealth_over_national_income_usa,0.6365174884736893,ratio to national income,piketty_zucman2014,observed
1972,government_wealth_over_national_income_usa,0.6354192615894687,ratio to national income,piketty_zucman2014,observed
1973,government_wealth_over_national_income_usa,0.6543097623131003,ratio to national income,piketty_zucman2014,observed
1974,government_wealth_over_national_income_usa,0.7441099162457588,ratio to national income,piketty_zucman2014,observed
1975,government_wealth_over_national_income_usa,0.7735092677604668,ratio to national income,piketty_zucman2014,observed
1976,government_wealth_over_national_income_usa,0.710586711785937,ratio to national income,piketty_zucman2014,observed
1977,government_wealth_over_national_income_usa,0.6803899471860503,ratio to national income,piketty_zucman2014,observed
1978,government_wealth_over_national_income_usa,0.6669190905815915,ratio to national income,piketty_zucman2014,observed
1979,government_wealth_over_national_income_usa,0.7026802307929472,ratio to national income,piketty_zucman2014,observed
1980,government_wealth_over_national_income_usa,0.7887882124208525,ratio to national income,piketty_zucman2014,observed
1981,government_wealth_over_national_income_usa,0.7929934384935463,ratio to national income,piketty_zucman2014,observed
1982,government_wealth_over_national_income_usa,0.7848558860923311,ratio to national income,piketty_zucman2014,observed
1983,government_wealth_over_national_income_usa,0.7143101451511736,ratio to national income,piketty_zucman2014,observed
1984,government_wealth_over_national_income_usa,0.60965850481136,ratio to national income,piketty_zucman2014,observed
1985,government_wealth_over_national_income_usa,0.5528455067817423,ratio to national income,piketty_zucman2014,observed
