year,series,value,unit,source,method
175,irf_co2_retained_fraction_at_horizon,0.363378795,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
176,irf_co2_retained_fraction_at_horizon,0.362951412,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
177,irf_co2_retained_fraction_at_horizon,0.362526663,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
178,irf_co2_retained_fraction_at_horizon,0.3621045,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
179,irf_co2_retained_fraction_at_horizon,0.361684874,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
180,irf_co2_retained_fraction_at_horizon,0.36126774,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
181,irf_co2_retained_fraction_at_horizon,0.360853053,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
182,irf_co2_retained_fraction_at_horizon,0.360440769,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
183,irf_co2_retained_fraction_at_horizon,0.360030845,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
184,irf_co2_retained_fraction_at_horizon,0.359623241,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
185,irf_co2_retained_fraction_at_horizon,0.359217915,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
186,irf_co2_retained_fraction_at_horizon,0.358814829,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
187,irf_co2_retained_fraction_at_horizon,0.358413943,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
188,irf_co2_retained_fraction_at_horizon,0.35801522,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
189,irf_co2_retained_fraction_at_horizon,0.357618624,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
190,irf_co2_retained_fraction_at_horizon,0.35722412,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
191,irf_co2_retained_fraction_at_horizon,0.356831672,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
192,irf_co2_retained_fraction_at_horizon,0.356441247,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
193,irf_co2_retained_fraction_at_horizon,0.356052812,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
194,irf_co2_retained_fraction_at_horizon,0.355666334,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
195,irf_co2_retained_fraction_at_horizon,0.355281784,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
196,irf_co2_retained_fraction_at_horizon,0.35489913,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
197,irf_co2_retained_fraction_at_horizon,0.354518342,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
198,irf_co2_retained_fraction_at_horizon,0.354139392,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
199,irf_co2_retained_fraction_at_horizon,0.353762251,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
200,irf_co2_retained_fraction_at_horizon,0.353386892,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
201,irf_co2_retained_fraction_at_horizon,0.353013287,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
202,irf_co2_retained_fraction_at_horizon,0.352641412,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
203,irf_co2_retained_fraction_at_horizon,0.35227124,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
204,irf_co2_retained_fraction_at_horizon,0.351902746,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
205,irf_co2_retained_fraction_at_horizon,0.351535906,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
206,irf_co2_retained_fraction_at_horizon,0.351170697,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
207,irf_co2_retained_fraction_at_horizon,0.350807095,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
208,irf_co2_retained_fraction_at_horizon,0.350445078,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
209,irf_co2_retained_fraction_at_horizon,0.350084625,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
210,irf_co2_retained_fraction_at_horizon,0.349725712,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
211,irf_co2_retained_fraction_at_horizon,0.349368321,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
212,irf_co2_retained_fraction_at_horizon,0.34901243,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
213,irf_co2_retained_fraction_at_horizon,0.348658019,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
214,irf_co2_retained_fraction_at_horizon,0.348305069,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
215,irf_co2_retained_fraction_at_horizon,0.347953562,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
216,irf_co2_retained_fraction_at_horizon,0.347603478,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
217,irf_co2_retained_fraction_at_horizon,0.3472548,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
218,irf_co2_retained_fraction_at_horizon,0.34690751,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
219,irf_co2_retained_fraction_at_horizon,0.346561591,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
220,irf_co2_retained_fraction_at_horizon,0.346217026,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
221,irf_co2_retained_fraction_at_horizon,0.345873799,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
222,irf_co2_retained_fraction_at_horizon,0.345531894,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
223,irf_co2_retained_fraction_at_horizon,0.345191296,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
224,irf_co2_retained_fraction_at_horizon,0.344851988,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
225,irf_co2_retained_fraction_at_horizon,0.344513957,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
226,irf_co2_retained_fraction_at_horizon,0.344177188,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
227,irf_co2_retained_fraction_at_horizon,0.343841666,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
228,irf_co2_retained_fraction_at_horizon,0.343507378,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
229,irf_co2_retained_fraction_at_horizon,0.343174311,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
230,irf_co2_retained_fraction_at_horizon,0.342842451,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
231,irf_co2_retained_fraction_at_horizon,0.342511785,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
232,irf_co2_retained_fraction_at_horizon,0.342182301,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
233,irf_co2_retained_fraction_at_horizon,0.341853986,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
234,irf_co2_retained_fraction_at_horizon,0.341526828,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
235,irf_co2_retained_fraction_at_horizon,0.341200817,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
236,irf_co2_retained_fraction_at_horizon,0.340875939,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
237,irf_co2_retained_fraction_at_horizon,0.340552185,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
238,irf_co2_retained_fraction_at_horizon,0.340229543,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
239,irf_co2_retained_fraction_at_horizon,0.339908002,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
240,irf_co2_retained_fraction_at_horizon,0.339587552,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
241,irf_co2_retained_fraction_at_horizon,0.339268182,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
242,irf_co2_retained_fraction_at_horizon,0.338949883,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
243,irf_co2_retained_fraction_at_horizon,0.338632645,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
244,irf_co2_retained_fraction_at_horizon,0.338316459,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
245,irf_co2_retained_fraction_at_horizon,0.338001314,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
246,irf_co2_retained_fraction_at_horizon,0.337687203,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
247,irf_co2_retained_fraction_at_horizon,0.337374115,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
248,irf_co2_retained_fraction_at_horizon,0.337062042,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
249,irf_co2_retained_fraction_at_horizon,0.336750975,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
250,irf_co2_retained_fraction_at_horizon,0.336440907,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
251,irf_co2_retained_fraction_at_horizon,0.336131829,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
252,irf_co2_retained_fraction_at_horizon,0.335823733,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
253,irf_co2_retained_fraction_at_horizon,0.33551661,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
254,irf_co2_retained_fraction_at_horizon,0.335210454,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
255,irf_co2_retained_fraction_at_horizon,0.334905257,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
256,irf_co2_retained_fraction_at_horizon,0.334601011,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
257,irf_co2_retained_fraction_at_horizon,0.33429771,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
258,irf_co2_retained_fraction_at_horizon,0.333995345,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
259,irf_co2_retained_fraction_at_horizon,0.333693911,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
260,irf_co2_retained_fraction_at_horizon,0.3333934,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
261,irf_co2_retained_fraction_at_horizon,0.333093805,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
262,irf_co2_retained_fraction_at_horizon,0.332795121,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
263,irf_co2_retained_fraction_at_horizon,0.332497341,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
264,irf_co2_retained_fraction_at_horizon,0.332200458,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
265,irf_co2_retained_fraction_at_horizon,0.331904466,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
266,irf_co2_retained_fraction_at_horizon,0.33160936,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
267,irf_co2_retained_fraction_at_horizon,0.331315134,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
268,irf_co2_retained_fraction_at_horizon,0.331021781,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
269,irf_co2_retained_fraction_at_horizon,0.330729296,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
270,irf_co2_retained_fraction_at_horizon,0.330437673,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
271,irf_co2_retained_fraction_at_horizon,0.330146907,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
272,irf_co2_retained_fraction_at_horizon,0.329856993,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
273,irf_co2_retained_fraction_at_horizon,0.329567925,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
274,irf_co2_retained_fraction_at_horizon,0.329279698,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
275,irf_co2_retained_fraction_at_horizon,0.328992307,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
276,irf_co2_retained_fraction_at_horizon,0.328705747,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
277,irf_co2_retained_fraction_at_horizon,0.328420014,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
278,irf_co2_retained_fraction_at_horizon,0.328135102,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
279,irf_co2_retained_fraction_at_horizon,0.327851006,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
280,irf_co2_retained_fraction_at_horizon,0.327567722,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
281,irf_co2_retained_fraction_at_horizon,0.327285246,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
282,irf_co2_retained_fraction_at_horizon,0.327003573,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
283,irf_co2_retained_fraction_at_horizon,0.326722698,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
284,irf_co2_retained_fraction_at_horizon,0.326442618,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
285,irf_co2_retained_fraction_at_horizon,0.326163327,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
286,irf_co2_retained_fraction_at_horizon,0.325884823,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
287,irf_co2_retained_fraction_at_horizon,0.3256071,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
288,irf_co2_retained_fraction_at_horizon,0.325330155,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
289,irf_co2_retained_fraction_at_horizon,0.325053983,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
290,irf_co2_retained_fraction_at_horizon,0.324778581,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
291,irf_co2_retained_fraction_at_horizon,0.324503945,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
292,irf_co2_retained_fraction_at_horizon,0.324230071,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
293,irf_co2_retained_fraction_at_horizon,0.323956956,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
294,irf_co2_retained_fraction_at_horizon,0.323684595,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
295,irf_co2_retained_fraction_at_horizon,0.323412986,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
296,irf_co2_retained_fraction_at_horizon,0.323142124,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
297,irf_co2_retained_fraction_at_horizon,0.322872006,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
298,irf_co2_retained_fraction_at_horizon,0.322602628,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
299,irf_co2_retained_fraction_at_horizon,0.322333988,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
300,irf_co2_retained_fraction_at_horizon,0.322066082,fraction of pulse,"Joos et al. 2013 ACP 13:2793-2825, Table 5, row IRF_CO2",evaluated
