year,series,value,unit,source,method
1949,Omega_model,0.674062893761934,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1950,Omega_model,0.661040090192684,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1951,Omega_model,0.6325313203174342,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1952,Omega_model,0.630649106093094,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1953,Omega_model,0.6123904900212951,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1954,Omega_model,0.6133006594612231,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1955,Omega_model,0.5880729115657688,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1956,Omega_model,0.5808697789546392,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1957,Omega_model,0.5760794457834866,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1958,Omega_model,0.5785511596755379,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1959,Omega_model,0.5671377152909841,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1960,Omega_model,0.5631864004137174,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1961,Omega_model,0.5627965243113652,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1962,Omega_model,0.5602068732805557,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1963,Omega_model,0.5567433712966718,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1964,Omega_model,0.5411057988686405,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1965,Omega_model,0.5230417025747334,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1966,Omega_model,0.5222537558596942,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1967,Omega_model,0.518372898568242,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1968,Omega_model,0.5133203611507434,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1969,Omega_model,0.4954585422176852,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1970,Omega_model,0.49084552895837563,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1971,Omega_model,0.4850083569245167,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1972,Omega_model,0.4878699430961767,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1973,Omega_model,0.4689945205211847,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1974,Omega_model,0.46552848393690793,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1975,Omega_model,0.46531462896999515,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1976,Omega_model,0.45009579342092093,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1977,Omega_model,0.4396977773584853,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1978,Omega_model,0.4320651076620472,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1979,Omega_model,0.4265306257159926,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1980,Omega_model,0.42071175183652243,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1981,Omega_model,0.41283798308754804,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1982,Omega_model,0.4171292883563024,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1983,Omega_model,0.41107905550975693,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1984,Omega_model,0.40753797512294604,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1985,Omega_model,0.39944513805975695,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1986,Omega_model,0.39750572690417363,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1987,Omega_model,0.3919471848529766,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1988,Omega_model,0.38799561115758824,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1989,Omega_model,0.37931456292556504,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1990,Omega_model,0.37760919875366766,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1991,Omega_model,0.3818076284714678,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1992,Omega_model,0.3744540152257992,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1993,Omega_model,0.3785073257320862,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1994,Omega_model,0.37578818066386976,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1995,Omega_model,0.3823301479419871,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1996,Omega_model,0.373280532798488,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1997,Omega_model,0.3638735906526317,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1998,Omega_model,0.3670913504391021,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1999,Omega_model,0.3606563894157626,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
2000,Omega_model,0.3473480396290338,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
2001,Omega_model,0.3421319517304242,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
2002,Omega_model,0.3357827959425194,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
2003,Omega_model,0.33470423941937605,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
2004,Omega_model,0.32719509427167387,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
2005,Omega_model,0.32223292150612765,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
2006,Omega_model,0.31796391708606353,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
2007,Omega_model,0.3111926855825747,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
2008,Omega_model,0.3066484326819805,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
2009,Omega_model,0.3183625735040239,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
2010,Omega_model,0.3090911264361051,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
2011,Omega_model,0.31328661333145835,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
2012,Omega_model,0.30982288164697236,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
2013,Omega_model,0.31187969499370544,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
2014,Omega_model,0.3063900659678715,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
2015,Omega_model,0.297840158368437,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,reconstructed
1900,Omega_observed,2.158330115450135,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1901,Omega_observed,2.1161110081352987,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1902,Omega_observed,2.1045382924972356,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1903,Omega_observed,2.0890195352821173,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1904,Omega_observed,2.096036598597909,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1905,Omega_observed,2.077223985203944,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1906,Omega_observed,1.996572747406757,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1907,Omega_observed,2.0271115671872235,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1908,Omega_observed,2.080314975769346,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1909,Omega_observed,1.9949020928989936,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1910,Omega_observed,2.00965821431073,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1911,Omega_observed,1.9737440081767053,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1912,Omega_observed,1.957665931932593,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1913,Omega_observed,1.964881815295924,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1914,Omega_observed,2.0359778430738933,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1915,Omega_observed,2.031517138462623,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1916,Omega_observed,1.9529378366002317,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1917,Omega_observed,2.031068713400492,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1918,Omega_observed,2.0507060496643095,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1919,Omega_observed,2.005349514063898,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1920,Omega_observed,2.0838735350665663,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1921,Omega_observed,2.0319563821789015,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1922,Omega_observed,1.9678543378125726,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1923,Omega_observed,1.9577479842628815,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1924,Omega_observed,1.8952733860552262,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1925,Omega_observed,1.8654685210188278,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1926,Omega_observed,1.836465863757962,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1927,Omega_observed,1.8399658945424449,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1928,Omega_observed,1.8361542843429735,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1929,Omega_observed,1.7924565354181294,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1930,Omega_observed,1.8603676651794059,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1931,Omega_observed,1.909496607150876,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1932,Omega_observed,1.97505377317171,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1933,Omega_observed,1.9757724724541499,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1934,Omega_observed,1.9451512945386324,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1935,Omega_observed,1.877451098958432,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1936,Omega_observed,1.8350927641332615,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1937,Omega_observed,1.813249343540975,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1938,Omega_observed,1.79263693569384,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1939,Omega_observed,1.7398589664434332,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1940,Omega_observed,1.7350050145320373,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1941,Omega_observed,1.6797494665235786,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1942,Omega_observed,1.6313809047556473,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1943,Omega_observed,1.595447025178944,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1944,Omega_observed,1.5688653450822143,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1945,Omega_observed,1.6345095895358717,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1946,Omega_observed,1.815259019213309,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1947,Omega_observed,1.9035649941978925,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1948,Omega_observed,1.8757593803244461,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1949,Omega_observed,1.8595027724558204,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1950,Omega_observed,1.823577431413801,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1951,Omega_observed,1.7846307286101717,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1952,Omega_observed,1.7503903271885608,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1953,Omega_observed,1.7022187384142686,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1954,Omega_observed,1.7109622995152607,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1955,Omega_observed,1.6647166565926352,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1956,Omega_observed,1.6552278327864134,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1957,Omega_observed,1.6456958246860414,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1958,Omega_observed,1.6461424149840536,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1959,Omega_observed,1.6402065582866923,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1960,Omega_observed,1.6300044483019382,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1961,Omega_observed,1.6149449194478185,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1962,Omega_observed,1.5968561728832897,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1963,Omega_observed,1.5940841709644227,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1964,Omega_observed,1.5688324385672514,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1965,Omega_observed,1.5239688457912655,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1966,Omega_observed,1.5247968474179576,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1967,Omega_observed,1.4967046086583569,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1968,Omega_observed,1.4866783366081096,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1969,Omega_observed,1.4461803295862299,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1970,Omega_observed,1.4480102602128346,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1971,Omega_observed,1.4261669344628312,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1972,Omega_observed,1.4320063067250868,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1973,Omega_observed,1.3957815831455314,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1974,Omega_observed,1.388594906057797,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1975,Omega_observed,1.3623504600886294,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1976,Omega_observed,1.3324056322108928,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1977,Omega_observed,1.3075256937010948,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1978,Omega_observed,1.291430017448008,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1979,Omega_observed,1.2758542399300472,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1980,Omega_observed,1.2521590986072213,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1981,Omega_observed,1.222683737874913,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1982,Omega_observed,1.215439024004761,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1983,Omega_observed,1.1870068584838962,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1984,Omega_observed,1.1869152956714193,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1985,Omega_observed,1.163360577507628,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1986,Omega_observed,1.1519972369205127,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1987,Omega_observed,1.1399038073757506,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1988,Omega_observed,1.138861955655547,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1989,Omega_observed,1.114868713783228,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1990,Omega_observed,1.1078268394259725,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1991,Omega_observed,1.1149613609013638,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1992,Omega_observed,1.0953551963097712,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1993,Omega_observed,1.099965683056603,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1994,Omega_observed,1.0932728873581334,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1995,Omega_observed,1.1141509393603912,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1996,Omega_observed,1.0859249344415718,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1997,Omega_observed,1.0581201513652787,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1998,Omega_observed,1.0585524175861434,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1999,Omega_observed,1.0372010734975037,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
2000,Omega_observed,1.0050645037620287,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
2001,Omega_observed,0.9849167345107911,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
2002,Omega_observed,0.9634314486652483,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
2003,Omega_observed,0.9690449728489324,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
2004,Omega_observed,0.9617387990334515,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
2005,Omega_observed,0.9522513665966772,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
2006,Omega_observed,0.9471152763651385,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
2007,Omega_observed,0.9342442640114141,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
2008,Omega_observed,0.9220139923448103,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
2009,Omega_observed,0.9387185459293621,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
2010,Omega_observed,0.9265321183160348,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
2011,Omega_observed,0.94151031402572,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
2012,Omega_observed,0.9305611544936977,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
2013,Omega_observed,0.9327207550890946,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
2014,Omega_observed,0.9171501043493633,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
2015,Omega_observed,0.8866711923362912,Gt per trillion 2011 intl USD,krausmann+maddison2023+pwt1001,aggregated
1900,R,7.562158994,Gt/yr,krausmann+maddison2023+pwt1001,observed
1901,R,7.686335868,Gt/yr,krausmann+maddison2023+pwt1001,observed
1902,R,7.790155791,Gt/yr,krausmann+maddison2023+pwt1001,observed
1903,R,7.983983996,Gt/yr,krausmann+maddison2023+pwt1001,observed
1904,R,8.076625198,Gt/yr,krausmann+maddison2023+pwt1001,observed
1905,R,8.273603774,Gt/yr,krausmann+maddison2023+pwt1001,observed
1906,R,8.443087806,Gt/yr,krausmann+maddison2023+pwt1001,observed
1907,R,8.704545907,Gt/yr,krausmann+maddison2023+pwt1001,observed
1908,R,8.723291079,Gt/yr,krausmann+maddison2023+pwt1001,observed
1909,R,8.907251355,Gt/yr,krausmann+maddison2023+pwt1001,observed
1910,R,9.070872924,Gt/yr,krausmann+maddison2023+pwt1001,observed
1911,R,9.184150934,Gt/yr,krausmann+maddison2023+pwt1001,observed
1912,R,9.392569921,Gt/yr,krausmann+maddison2023+pwt1001,observed
1913,R,9.639078227,Gt/yr,krausmann+maddison2023+pwt1001,observed
1914,R,9.451995048,Gt/yr,krausmann+maddison2023+pwt1001,observed
1915,R,9.486919205,Gt/yr,krausmann+maddison2023+pwt1001,observed
1916,R,9.730804166,Gt/yr,krausmann+maddison2023+pwt1001,observed
1917,R,9.864582783,Gt/yr,krausmann+maddison2023+pwt1001,observed
1918,R,9.915135242,Gt/yr,krausmann+maddison2023+pwt1001,observed
1919,R,9.658477785,Gt/yr,krausmann+maddison2023+pwt1001,observed
